X;Y;amenageur;operateur;enseigne;idstation;station;adstation;codeinsee;Xlongitude;Ylatitude;nbrepdc;idpdc;puissmax;typeprise;accesrecharge;accessibilité;observations;date_maj
1.8911828;47.9368948999527;;;;;;;45302;1.8911828;47.9368948999527;;;;;;;node/7419837661;2020/04/19
1.8942145;47.935573899953;;;;;;;45302;1.8942145;47.935573899953;;;;;;;node/7419837808;2020/04/19
1.5678759;44.6574640004973;;;;;;;46138;1.5678759;44.6574640004973;;;;;Payant;;node/5509422061;2020/03/14
1.4618196;44.8987073004776;;;;;;;46309;1.4618196;44.8987073004776;;;;;;;node/5952630711;2018/10/03
0.6197768;44.2069033005244;;;;;;;47001;0.6197768;44.2069033005244;2;;;;;;node/7617619946;2020/06/13
0.6198921;44.2068163005244;;;;;;;47001;0.6198921;44.2068163005244;2;;;;;;node/7617619945;2020/06/13
0.9993883;44.4020947005142;;;;;;;47312;0.9993883;44.4020947005142;;;;;;;node/6281268427, 2 emplacements;2019/02/15
-0.6163698;47.4607407000624;;;;;;;49007;-0.6163698;47.4607407000624;;;;;;;node/6028394410;2019/11/16
-0.5400632;47.444581100066;;;;;;;49007;-0.5400632;47.444581100066;;;;;;;node/6914914705;2019/10/25
-0.5400475;47.444559000066;;;;;;;49007;-0.5400475;47.4445590000661;;;;;;;node/6914914706;2019/10/25
-0.540034;47.444539600066;;;;;;;49007;-0.540034;47.444539600066;;;;;;;node/6914914707;2019/10/25
-0.54002;47.444518000066;;;;;;;49007;-0.54002;47.4445180000661;;;;;;;node/6914914708;2019/10/25
-0.6120643;47.4784076000585;;;;;;;49020;-0.6120643;47.4784076000585;;;;;;;node/4562071756;2016/12/19
-0.469525;47.5753704000366;;;;;;;49048;-0.469525;47.5753704000366;;;;;;;node/6635154273;2019/07/21
-0.4694869;47.5753512000366;;;;;;;49048;-0.4694869;47.5753512000366;;;;;;;node/6635154272;2019/07/21
-0.1586983;47.1324411001337;;;;;;;49215;-0.1586983;47.1324411001337;;;;;;;node/5864304015;2018/08/28
0.0548411;47.2174562001156;;;;;;;49219;0.0548411;47.2174562001156;;;;;;;node/7248444171;2020/02/27
-0.218192;47.3467546000876;;;;;;;49261;-0.218192;47.3467546000876;4;;;typee;;;node/7278441707;2020/03/12
-1.3690373;48.690822499769;;;;;;;50025;-1.3690373;48.690822499769;;;;;;;node/6680566904;2020/03/14
-1.2446639;49.3027756996177;;;;;;;50099;-1.2446639;49.3027756996177;;;;;;;node/6935608790;2019/10/31
-1.6341201;49.6275125995391;;;;;;;50129;-1.6341201;49.6275125995392;;;;;;;node/7128953115;2020/01/13
-1.6064191;49.6339321995376;;;;;;;50129;-1.6064191;49.6339321995376;;;;;;;node/7717909735;2020/07/15
-1.6054038;49.6340903995375;;;;;;;50129;-1.6054038;49.6340903995376;;;;;;;node/7541973604;2020/07/13
-1.2068647;48.8605194997269;;;;;;;50137;-1.2068647;48.8605194997269;;;;;;;node/6662580647;2019/07/30
-1.4536926;49.0516219996796;;;;;;;50147;-1.4536926;49.0516219996796;;;;;;;node/5838281185;2018/08/17
-1.6079146;49.0992903996678;;;;;;;50215;-1.6079146;49.0992903996678;2;;;;;;node/6178195651;2020/03/14
-1.5463607;49.289456799621;;;;;;;50236;-1.5463607;49.289456799621;;;;;;;node/7355050477;2020/04/01
-1.6628129;49.6039092995448;;;;;;;50294;-1.6628129;49.6039092995448;;;;;;;node/7622567513;2020/06/15
-1.3368588;48.6249947997853;;;;;;;50407;-1.3368588;48.6249947997853;;;;;;;node/7238887874;2020/02/24
-1.4999765;48.5541982998028;;;;;;;50410;-1.4999765;48.5541982998028;;;;;;;node/7675103441;2020/07/02
-1.3476459;48.6497668997792;;;;;;;50543;-1.3476459;48.6497668997792;2;;;;;;node/7237101445;2020/02/23
-1.4670205;48.7601997997518;;;;;;;50565;-1.4670205;48.7601997997518;;;;;;;node/6652049087;2020/03/14
4.0305325;49.2855960996219;;;;;;;51055;4.0305325;49.2855960996219;;;;;;;node/7026979518;2019/12/02
3.8848647;49.0716285996746;;;;;;;51204;3.8848647;49.0716285996746;;;;;;;node/7116308938;2020/01/17
3.9922937;48.7525186997537;;;;;;;51248;3.9922937;48.7525186997537;;;;type2;Gratuit;24/7;node/5126734012;2020/03/14
4.0255714;49.2549623996294;;;;;;;51454;4.0255714;49.2549623996294;;;;;;;node/7040692988;2019/12/07
4.033058;49.256478699629;;;;;;;51454;4.033058;49.256478699629;;;;;;;node/7691513443;2020/07/07
4.0371336;49.2492488996308;;;;;;;51454;4.0371336;49.2492488996308;;;;;;;node/7691513442;2020/07/07
4.03757;49.2677334996263;;;;;;;51454;4.03757;49.2677334996263;;;;;;;node/7164855133;2020/01/27
4.0376293;49.2677973996263;;;;;;;51454;4.0376293;49.2677973996263;;;;;;;node/7116228818;2020/01/27
4.0991173;49.2270825996363;;;;;;;51454;4.0991173;49.2270825996363;;;;;;;node/7080796085;2019/12/23
3.7308281;48.7115062997639;;;;;;;51535;3.7308281;48.7115062997639;;;;type2;Gratuit;24/7;node/5126734010;2020/03/14
4.9642504;48.626172499785;;;;;;;52448;4.9642504;48.626172499785;;;;;;;node/7117235624;2020/02/07
4.9651233;48.6233469997857;;;;;;;52448;4.9651233;48.6233469997857;;;;;Gratuit;;node/5016421691;2020/03/14
4.9651354;48.6233660997857;;;;;;;52448;4.9651354;48.6233660997857;;;;;;;node/5016421690;2020/03/14
5.3345168;47.8330363999772;;;;;;;52449;5.3345168;47.8330363999772;;;;;;;node/5586076322;2018/04/29
5.3345168;47.8330705999771;;;;;;;52449;5.3345168;47.8330705999771;;;;;;;node/5586076325;2018/04/29
5.3345168;47.8331101999772;;;;;;;52449;5.3345168;47.8331101999772;;;;;;;node/5586076323;2018/04/29
5.3345194;47.8330039999772;;;;;;;52449;5.3345194;47.8330039999772;;;;;;;node/5586076321;2018/04/29
5.3346777;47.8328040999772;;;;;;;52449;5.3346777;47.8328040999772;;;;;;;node/5586076324;2018/04/29
-0.6943059;48.0950358999149;;;;;;;53034;-0.6943059;48.0950358999149;1;;;;;;node/6343581682;2020/03/04
-0.3797422;48.476386999822;;;;;;;53142;-0.3797422;48.476386999822;;;;;;;node/4612387020;2017/01/16
-0.8132619;48.0614318499236;;;;;;;53201;-0.8132619;48.0614318499236;;;;;;;way/780303084;2020/03/11
5.9081635;48.5458022998049;;;;;;;54008;5.9081635;48.5458022998049;;;;;;;node/7236649176;2020/02/23
6.3433913;48.6237213997856;;;;;;;54159;6.3433913;48.6237213997856;;;;;;;node/5728089877;2019/12/08
5.927802;48.674876699773;;;;;;;54167;5.927802;48.674876699773;;;;type2;;Mo-Su 05:00-22:00;node/5126734019;2020/03/14
5.8607186;48.6809383997714;;;;;;;54174;5.8607186;48.6809383997715;;;;;;;node/7149762800;2020/01/21
5.8611598;48.6810219997714;;;;;;;54174;5.8611598;48.6810219997714;;;;;;;node/7149762798;2020/01/21
5.8612268;48.6810348997714;;;;;;;54174;5.8612268;48.6810348997714;;;;;;;node/7149762797;2020/01/21
5.9022976;49.4157891995901;;;;;;;54181;5.9022976;49.4157891995901;;;;;;;node/7118914572;2020/01/30
6.1246475;48.702802299766;;;;;;;54357;6.1246475;48.702802299766;;;;;Gratuit;;node/5126734020;2020/03/14
6.1247209;48.702839999766;;;;;;;54357;6.1247209;48.702839999766;;;;;Gratuit;;node/5126734121;2020/03/14
6.1424011;48.6980535997672;;;;;;;54395;6.1424011;48.6980535997672;2;;;;;;node/6783293374;2020/03/14
6.1661491;48.6805437997715;;;;;;;54395;6.1661491;48.6805437997716;;;;;Gratuit;;node/7051334112;2019/12/12
6.2287572;48.8876889997202;;;;;;;54400;6.2287572;48.8876889997202;2;;;;;;node/6551783471;2019/06/16
6.0212722;48.9824828996967;;;;;;;54415;6.0212722;48.9824828996967;2;;;;;;node/6391785406;2019/04/08
6.051631;48.900277699717;;;;;;;54431;6.051631;48.9002776997171;2;;;;Payant;;node/6448517899;2019/05/04
6.0516574;48.900316699717;;;;;;;54431;6.0516574;48.900316699717;2;;;;Payant;;node/6448517898;2019/05/04
6.0516804;48.900346999717;;;;;;;54431;6.0516804;48.900346999717;2;;;;Payant;;node/6448517897;2019/05/04
6.0516991;48.900373699717;;;;;;;54431;6.0516991;48.900373699717;2;;;;Payant;;node/6448517896;2019/05/04
5.907842;49.4731097995762;;;;;;;54521;5.907842;49.4731097995762;;;;;;;node/7118877907;2020/01/30
5.3799483;49.175335199649;;;;;;;55043;5.3799483;49.175335199649;;;;;;;node/7117350017;2020/01/14
5.5107079;48.9735021996989;;;;;;;55268;5.5107079;48.9735021996989;;;;;;;node/5725910000;2018/06/28
5.5118583;48.8213372997366;;;;;;;55467;5.5118583;48.8213372997366;2;;;;;;node/7117313900;2020/03/13
5.3969305;48.610132399789;;;;;;;55516;5.3969305;48.610132399789;;;;;Gratuit;24/7;node/5126734018;2020/03/14
5.3832313;49.1634507996519;;;;;;;55545;5.3832313;49.1634507996519;;;;;;;node/7117350015;2020/01/23
5.7118692;48.9797031996973;;;;;;;55551;5.7118692;48.9797031996974;;;;;;;node/5725980841;2018/06/28
5.6230317;48.6905796997691;;;;;;;55573;5.6230317;48.6905796997691;;;;;;;node/7117282216;2020/02/03
-3.1892985;47.3155423000944;;;;;;;56009;-3.1892985;47.3155423000944;;;;;;;node/6743785286;2019/08/25
-3.189206;47.3155865000944;;;;;;;56009;-3.189206;47.3155865000944;;;;;;;node/6743766586;2019/08/25
-3.0777913;47.5702562000378;;;;;;;56034;-3.0777913;47.5702562000378;2;;;;;;node/7236559129;2020/02/23
-2.1264042;47.9303663999542;;;;;;;56075;-2.1264042;47.9303663999542;;;;;;;node/4428236140;2019/01/30
-3.2329846;47.7359488;;;;;;;56130;-3.2329846;47.7359487999998;;;;;;;node/4739889378;2017/03/17
-3.1568209;47.3472861000875;;;;;;;56152;-3.1568209;47.3472861000875;;;;;;;node/6755443557;2019/08/29
-2.40506;47.9383032999524;;;;;;;56165;-2.40506;47.9383032999524;;;;;;;node/5968579946, six bornes de recharge;2018/10/09
-2.8045073;47.6574605000179;;;;;;;56260;-2.8045073;47.6574605000179;;;;;;;node/5651490345;2018/05/30
6.1451095;49.1899787996454;;;;;;;57211;6.1451095;49.1899787996454;;;;;;;node/7535464197;2020/05/18
7.4897914;49.0858629996711;;;;;;;57301;7.4897914;49.0858629996711;;;;type2;;;node/5814083639;2018/08/08
6.6601383;49.1324922996596;;;;;;;57413;6.6601383;49.1324922996596;;;;;;;node/6571096298;2019/06/25
6.1748779;49.1279697996607;;;;;;;57463;6.1748779;49.1279697996607;;;;;;;node/5621342068;2018/05/16
6.10112;49.0814460996722;;;;;;;57487;6.10112;49.0814460996722;;;;;;;node/7430307500;2020/04/21
6.1011531;49.0814475996722;;;;;;;57487;6.1011531;49.0814475996722;;;;;;;node/7430307501;2020/04/21
6.1011862;49.0814490996722;;;;;;;57487;6.1011862;49.0814490996722;;;;;;;node/7430307502;2020/04/21
6.1012193;49.0814504996722;;;;;;;57487;6.1012193;49.0814504996722;;;;;;;node/7430307503;2020/04/21
6.1012525;49.0814519996722;;;;;;;57487;6.1012525;49.0814519996722;;;;;;;node/7430307504;2020/04/21
6.1012856;49.0814533996722;;;;;;;57487;6.1012856;49.0814533996722;;;;;;;node/7430307505;2020/04/21
6.1013187;49.0814548996722;;;;;;;57487;6.1013187;49.0814548996722;;;;;;;node/7430307506;2020/04/21
6.1013518;49.0814562996722;;;;;;;57487;6.1013518;49.0814562996722;;;;;;;node/7430307507;2020/04/21
6.1013849;49.0814577996722;;;;;;;57487;6.1013849;49.0814577996722;;;;;;;node/7430307508;2020/04/21
6.1014181;49.0814592996722;;;;;;;57487;6.1014181;49.0814592996722;;;;;;;node/7430307513;2020/04/21
7.1069363;48.7116282997638;;;;;;;57505;7.1069363;48.7116282997638;;;;;;;node/6166259785;2018/12/27
6.7098949;49.1281893996606;;;;;;;57606;6.7098949;49.1281893996606;3;;;;;;node/5980930763;2018/10/17
7.0412305;49.0926674996694;;;;;;;57631;7.0412305;49.0926674996694;2;;;;;;node/7255023802;2020/03/01
6.1639237;49.3566598996045;;;;;;;57672;6.1639237;49.3566598996045;;;;;;;node/2011342267;2013/04/26
6.1666386;49.3530200996054;;;;;;;57672;6.1666386;49.3530200996054;;;;;;;node/2011342238;2013/04/26
6.6975873;49.0830267996718;;;;;;;57690;6.6975873;49.0830267996718;;;;;;;node/4828341751;2017/05/01
6.7168996;49.094394099669;;;;;;;57690;6.7168996;49.094394099669;;;;;;;node/5660371357;2018/06/03
3.17720555738427;47.0099287256146;;;;;;;58088;3.17720555738427;47.0099287256146;2;;;;;;way/131864560;2015/10/29
3.4506681;46.8206654001974;;;;;;;58095;3.4506681;46.8206654001974;;;;;;;node/6358519242;2019/03/24
3.1167028;50.6525893993136;;;;;;;59009;3.1167028;50.6525893993136;;;;;;;node/5447864756;2020/03/14
3.120439;50.6413101993158;;;;;;;59009;3.120439;50.6413101993158;;;;;;;node/5003811399;2017/07/30
3.1353157;50.6114420993217;;;;;;;59009;3.1353157;50.6114420993217;;;;type2,typee;Gratuit;;node/7590815989;2020/06/04
3.1406383;50.6459225993149;;;;;;;59009;3.1406383;50.6459225993149;;;;;;;node/5003832278;2020/02/23
3.1407724;50.645453199315;;;;;;;59009;3.1407724;50.645453199315;2;;;;;;node/5003832277;2020/04/06
3.1427165;50.6442083993152;;;;;;;59009;3.1427165;50.6442083993152;;;;;;;node/5635187168;2018/05/22
3.1603637;50.605008599323;;;;;;;59009;3.1603637;50.605008599323;2;;;type2,typee;Gratuit;;node/7657629854;2020/06/27
3.1607434;50.6052121993229;;;;;;;59009;3.1607434;50.6052121993229;2;;;type2,typee;Gratuit;;node/7657629852;2020/06/27
3.1610434;50.604775899323;;;;;;;59009;3.1610434;50.604775899323;2;;;type2,typee;Gratuit;;node/7657629853;2020/06/27
3.1611228;50.604723899323;;;;;;;59009;3.1611228;50.604723899323;2;;;type2,typee;Gratuit;;node/7657629855;2020/06/27
2.8883845;50.6820023993078;;;;;;;59017;2.8883845;50.6820023993079;;;;;;;node/6856941168;2019/10/07
3.4308892;50.3655182993721;;;;;;;59064;3.4308892;50.3655182993721;2;;;;;;node/5871766875;2020/01/29
3.4309464;50.365552099372;;;;;;;59064;3.4309464;50.365552099372;2;;;;;;node/5871766874;2020/01/29
3.150588;50.2896602993882;;;;;;;59117;3.150588;50.2896602993882;;;;;;;node/7615986735;2020/06/12
3.2270089;50.1726711994137;;;;;;;59122;3.2270089;50.1726711994137;;;;;;;node/7667570258;2020/06/29
3.0694796;50.6027012993234;;;;;;;59220;3.0694796;50.6027012993234;;;;type3c;;;node/980652234;2017/09/29
3.0129268;50.6587092993124;;;;;;;59328;3.0129268;50.6587092993124;;;;type3c;;;node/5003809059;2019/07/12
3.6929807;50.1243957994243;;;;;;;59331;3.6929807;50.1243957994243;;;;;;;node/5843743578;2018/08/20
3.1249668;50.6155395993209;;;;;;;59346;3.1249668;50.6155395993209;1;;;type2,typee;Gratuit;;node/7590815987;2020/06/04
3.1249878;50.6155242993209;;;;;;;59346;3.1249878;50.6155242993209;1;;;type2,typee;Gratuit;;node/7590815988;2020/06/04
2.9868123;50.6463934993148;;;;;;;59350;2.9868123;50.6463934993148;2;;;;;;node/6425583287;2019/04/24
3.0654119;50.6275349993185;;;;;;;59350;3.0654119;50.6275349993185;;;;;;;node/4748641878;2017/03/22
3.0767153;50.665542299311;;;;;;;59378;3.0767153;50.6655422993111;;;;;;;node/2707506021;2014/03/08
3.2224032;50.1564703994172;;;;;;;59476;3.2224032;50.1564703994173;2;;;;Gratuit;;node/7265971414;2020/03/07
2.3721095;50.7322016992982;;;;;;;59497;2.3721095;50.7322016992982;;;;;;;node/7610558907;2020/06/10
3.1803255;50.6901289993063;;;;;;;59512;3.1803255;50.6901289993063;;;;;;;node/5030651737;2020/03/14
3.1803859;50.6900881993063;;;;;;;59512;3.1803859;50.6900881993063;;;;;;;node/5030651738;2020/03/14
2.4852638;50.6738003993094;;;;;;;59578;2.4852638;50.6738003993094;2;;;;;;node/7549173083;2020/05/22
3.176945;50.7117302993021;;;;;;;59650;3.176945;50.7117302993021;2;;;type3c;;;node/5003804376;2018/09/05
3.1132308;50.3929081993663;;;;;;;59654;3.1132308;50.3929081993663;;;;;Gratuit;Mo-Sa 08:00-20:00;node/5015458736;2020/03/14
2.881335;49.2262641996365;;;;;;;60176;2.881335;49.2262641996365;;;;;;;node/6762106797;2019/08/31
2.8979587;49.2305862996354;;;;;;;60176;2.8979587;49.2305862996354;;;;;;;node/5000373263;2018/07/28
2.9090308;49.2228426996373;;;;;;;60176;2.9090308;49.2228426996373;;;;;;;node/6454007647;2019/05/07
2.0770029;49.6073159995439;;;;;;;60178;2.0770029;49.607315999544;2;;;;;;node/6437045995;2020/06/06
2.3605172;49.4200895995891;;;;;;;60225;2.3605172;49.4200895995891;;;;;;;node/7580239697;2020/06/02
2.4180708;49.395844799595;;;;;;;60234;2.4180708;49.395844799595;2;;;;Gratuit;;node/5015641519;2020/03/14
2.8387295;49.5880098995486;;;;;;;60350;2.8387295;49.5880098995486;;;;;;;node/6670660544;2019/08/01
2.8322587;49.4291936995869;;;;;;;60382;2.8322587;49.4291936995869;;;;;Gratuit;;node/5015607388;2020/03/14
2.47436;49.2798046996233;;;;;;;60463;2.47436;49.2798046996233;2;;;;;;node/5922197383;2020/03/24
3.0006699;49.5807491995503;;;;;;;60471;3.0006699;49.5807491995503;;;;;;;node/6746919731;2019/08/26
3.0006881;49.5807327995503;;;;;;;60471;3.0006881;49.5807327995503;;;;;;;node/6746919732;2019/08/26
2.5721569;49.1297696996602;;;;;;;60494;2.5721569;49.1297696996602;4;;;;;;node/5589477464;2018/05/01
0.431194;48.7146528997631;;;;;;;61389;0.431194;48.7146528997631;;;;;;;node/7570139726;2020/05/29
1.6021394;50.7231206992999;;;;;;;62160;1.6021394;50.7231206993;;;;;;;node/4618653851;2017/01/19
2.1950248;50.8211944992815;;;;;;;62297;2.1950248;50.8211944992815;;;;;;;node/7705281627;2020/07/11
3.1355761;45.7583691003783;;;;;;;63014;3.1355761;45.7583691003783;1;;;;Gratuit;;node/7468393166, Borne de recharge réservée à l'entreprise;2020/04/30
3.1355982;45.7584009003783;;;;;;;63014;3.1355982;45.7584009003783;2;;;;Gratuit;;node/7468393167, Borne de recharge réservée aux visiteurs et aux salariés;2020/04/30
3.1877544;45.4576352004181;;;;;;;63046;3.1877544;45.4576352004181;2;;;;Payant;;node/7709960014;2020/07/13
3.1086172;45.8134407003704;;;;;;;63113;3.1086172;45.8134407003704;2;;;type2,chademo;Gratuit;24/7;node/6170542586;2018/12/29
3.1195684;45.7832494003748;;;;;;;63113;3.1195684;45.7832494003748;4;;;;;;node/5031636772;2017/08/13
3.1250912;45.7800239003752;;;;;;;63113;3.1250912;45.7800239003752;;;;;;;node/7559066485;2020/05/26
3.1294539;45.7608521003779;;;;;;;63113;3.1294539;45.760852100378;;;;;;;node/5861929486;2018/08/27
3.139977;45.8037428003718;;;;;;;63113;3.139977;45.8037428003718;6;;;type2,chademo,typee;Gratuit;;node/6170664153;2018/12/29
3.0864209;45.9843268003449;;;;;;;63116;3.0864209;45.9843268003449;;;;;;;node/5848340141, 2 place de recharges pour voitures électriques;2018/10/08
2.9891395;45.9570799003491;;;;;;;63206;2.9891395;45.9570799003491;;;;;;;node/5098497825;2017/09/11
3.3363488;45.5265109004095;;;;;;;63439;3.3363488;45.5265109004095;2;;;;;;node/7717533702;2020/07/15
-0.5066736;43.3345721005417;;;;;;;64037;-0.5066736;43.3345721005417;2;;;;;;node/7191445546;2020/02/06
-1.4775203;43.4935485005419;;;;;;;64102;-1.4775203;43.4935485005419;;;;;;;node/5837840197;2018/08/17
-1.4753407;43.4937629005419;;;;;;;64102;-1.4753407;43.4937629005419;4;;;;;;node/7190274653;2020/05/22
-1.4455175;43.5046843005419;;;;;;;64102;-1.4455175;43.5046843005419;;;;;;;node/6856919398;2020/03/14
-1.350899;43.2651184005411;;;;;;;64124;-1.350899;43.2651184005411;;;;;;;node/5044642323;2020/03/14
-0.87461;43.2311778005408;;;;;;;64188;-0.87461;43.2311778005408;;;;;;24/7;node/5308521426;2017/12/28
-0.3707537;43.2850862005413;;;;;;;64237;-0.3707537;43.2850862005413;;;;;;;node/6244118648;2019/01/29
-1.6089069;43.424674800542;;;;;;;64249;-1.6089069;43.424674800542;;;;;;;node/7019229701;2019/11/29
-0.8925835;43.2208487005406;;;;;;;64371;-0.8925835;43.2208487005406;;;;;;24/7;node/5308521425;2017/12/28
-0.5791456;43.3227764005416;;;;;;;64393;-0.5791456;43.3227764005416;;;;;;;node/7749797080;2020/07/26
-0.3762512;43.2974388005414;;;;;;;64445;-0.3762512;43.2974388005414;2;;;type2,typee;;;node/7515298627;2020/05/13
-0.3762003;43.2974414005414;;;;;;;64445;-0.3762003;43.2974414005414;2;;;type2,typee;;;node/7515298628;2020/05/13
-0.375614;43.2998679005415;;;;;;;64445;-0.375614;43.2998679005415;2;;;type2,typee;;;node/7515298625;2020/05/13
-0.3756069;43.2998463005414;;;;;;;64445;-0.3756069;43.2998463005415;2;;;type2,typee;;;node/7515298626;2020/05/13
-0.3688353;43.2954786005414;;;;;;;64445;-0.3688353;43.2954786005414;2;;;type2,typee;;;node/7570144827, ParkingH02 et H04;2020/05/29
-0.3688329;43.2954684005414;;;;;;;64445;-0.3688329;43.2954684005414;2;;;type2,typee;;;node/7570144828, ParkingH02 et H04;2020/05/29
-0.3688235;43.2954789005414;;;;;;;64445;-0.3688235;43.2954789005414;2;;;type2,typee;Gratuit;;node/7570144825, ParkingD04 et D06;2020/05/29
-0.3688207;43.2954670005414;;;;;;;64445;-0.3688207;43.2954670005414;2;;;type2,typee;Gratuit;;node/7570144826, ParkingD04 et D06;2020/05/29
-0.3681678;43.2936803005414;;;;;;;64445;-0.3681678;43.2936803005414;2;;;type2,typee;Gratuit;;node/7570144832, Parking 1019, 1020, 1021;2020/05/29
-0.3681609;43.2936551005414;;;;;;;64445;-0.3681609;43.2936551005414;2;;;type2,typee;Gratuit;;node/7570144829, Parking 1013, 1014, 1015;2020/05/29
-0.368148;43.2936803005414;;;;;;;64445;-0.368148;43.2936803005414;2;;;type2,typee;Gratuit;;node/7570144831, Parking 1019, 1020, 1021;2020/05/29
-0.368144;43.2936580005414;;;;;;;64445;-0.368144;43.2936580005414;2;;;type2,typee;Gratuit;;node/7570144830, Parking 1013, 1014, 1015;2020/05/29
-0.326461;43.3251162005416;;;;;;;64445;-0.326461;43.3251162005416;;;;;;;node/7559576182;2020/05/26
-1.6614995;43.3850321005419;;;;;;;64483;-1.6614995;43.3850321005419;2;;;;;;node/5036512522;2017/08/15
-1.2335453;43.1653926005399;;;;;;;64485;-1.2335453;43.1653926005399;;;;;;;node/4856047018;2017/05/15
-0.1892238;43.2662859005411;;;;;;;64526;-0.1892238;43.2662859005412;;;;;;;node/7386151704;2020/04/09
-1.2925463;43.4944640005419;;;;;;;64546;-1.2925463;43.4944640005419;2;;;;;;node/4847379698;2020/03/14
2.6824569;42.4814396005167;;;;;;;66003;2.6824569;42.4814396005167;;;;;;;node/5165824621;2017/10/13
3.0359682;42.7098495005271;;;;;;;66037;3.0359682;42.7098495005271;2;;;;;;node/5851818450;2018/08/23
2.8790355;42.6695008005255;;;;;;;66136;2.8790355;42.6695008005255;3;;;;;;node/6524294054;2019/06/05
2.8954892;42.7008856005268;;;;;;;66136;2.8954892;42.7008856005268;;;;;;;node/4291791725;2016/07/08
3.0360272;42.6094205005228;;;;;;;66171;3.0360272;42.6094205005229;;;;;;;node/7276388186;2020/03/08
2.85118;42.7152148005273;;;;;;;66172;2.85118;42.7152148005274;;;;;;;node/5832587722;2018/09/27
7.7891741;48.8153925997381;;;;;;;67180;7.7891741;48.8153925997381;;;;;;;node/7222853865;2020/02/18
7.7857906;48.6975065997673;;;;;;;67205;7.7857906;48.6975065997673;;;;;Gratuit;24/7;node/5126734129;2020/03/14
7.5233775;48.2684223998729;;;;;;;67311;7.5233775;48.268422399873;2;;;;;;node/5992451864;2018/10/17
7.474018;48.4626553998254;;;;;;;67348;7.474018;48.4626553998254;;;;;;;node/5640149584;2018/05/24
